Log file open, 01/18/23 12:51:22
Make sure 'Baseenemy_BP_C' has been compiled for  Shootprojectile
[2023.01.18-13.18.04:851][854]LogUObjectHash: Compacting FUObjectHashTables data took   1.60ms
[2023.01.18-13.18.15:573][918]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.18-13.18.15:636][918]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/5/OH/JAHAQ8I1FAJMJC8XH2RXHK
[2023.01.18-13.18.15:637][918]LogSavePackage: Moving 'C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Saved/JAHAQ8I1FAJMJC8XH2RXHKA1A87AF64282445855F4A0B7375390D4.tmp' to 'C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Content/__ExternalActors__/FirstPerson/Maps/FirstPersonMap/5/OH/JAHAQ8I1FAJMJC8XH2RXHK.uasset'
[2023.01.18-13.18.15:646][918]LogFileHelpers: InternalPromptForCheckoutAndSave took 74 ms (total: 357 ms)
[2023.01.18-13.18.15:652][918]AssetCheck: New page: Asset Save: Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175
[2023.01.18-13.18.15:652][918]LogContentValidation: Display: Validating /Game/Enemies/Baseenemy_BP.Baseenemy_BP_C /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap:PersistentLevel.Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175
[2023.01.18-13.18.17:044][ 63]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2023.01.18-13.18.18:495][ 63]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.18-13.18.21:110][333]LogUObjectHash: Compacting FUObjectHashTables data took   0.59ms
[2023.01.18-13.18.21:113][333]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.18-13.18.21:172][333]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Enemies/Baseenemy_BP" FILE="C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Content/Enemies/Baseenemy_BP.uasset" SILENT=true
[2023.01.18-13.18.21:197][333]LogSavePackage: Moving output files for package: /Game/Enemies/Baseenemy_BP
[2023.01.18-13.18.21:198][333]LogSavePackage: Moving 'C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Saved/Baseenemy_BP899C99ED4B15A6597C1F96AE576FD934.tmp' to 'C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Content/Enemies/Baseenemy_BP.uasset'
[2023.01.18-13.18.21:199][333]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Enemies/HybridEnemy_BT" FILE="C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Content/Enemies/HybridEnemy_BT.uasset" SILENT=true
[2023.01.18-13.18.21:201][333]LogSavePackage: Moving output files for package: /Game/Enemies/HybridEnemy_BT
[2023.01.18-13.18.21:202][333]LogSavePackage: Moving 'C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Saved/HybridEnemy_BTF8E19EB442DF284324408BAD0E8F406C.tmp' to 'C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Content/Enemies/HybridEnemy_BT.uasset'
[2023.01.18-13.18.21:205][333]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Enemies/rangedattack" FILE="C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Content/Enemies/rangedattack.uasset" SILENT=true
[2023.01.18-13.18.21:207][333]LogSavePackage: Moving output files for package: /Game/Enemies/rangedattack
[2023.01.18-13.18.21:208][333]LogSavePackage: Moving 'C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Saved/rangedattack7AAC614643DE1C6A085E0F9A0440D58F.tmp' to 'C:/Users/banji/Documents/Unreal Projects/retrofpsgame/Content/Enemies/rangedattack.uasset'
[2023.01.18-13.18.21:214][333]LogFileHelpers: InternalPromptForCheckoutAndSave took 100 ms (total: 458 ms)
[2023.01.18-13.18.21:221][333]AssetCheck: New page: Asset Save: multiple assets
[2023.01.18-13.18.21:221][333]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Enemies/Baseenemy_BP.Baseenemy_BP
[2023.01.18-13.18.21:221][333]LogContentValidation: Display: Validating /Script/AIModule.BehaviorTree /Game/Enemies/HybridEnemy_BT.HybridEnemy_BT
[2023.01.18-13.18.21:221][333]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Enemies/rangedattack.rangedattack
[2023.01.18-13.18.22:798][494]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.01.18-13.18.23:547][494]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.18-13.18.23:593][494]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.01.18-13.18.23:593][494]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-13.18.23:625][494]LogUObjectGlobals: Force Deleting 1 Package(s):
	Asset Name: /Game/Enemies/rangedattack.rangedattack
	Asset Type: Blueprint
[2023.01.18-13.18.24:237][494]LogUObjectHash: Compacting FUObjectHashTables data took   1.42ms
[2023.01.18-13.18.24:272][494]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2023.01.18-13.18.24:302][494]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2023.01.18-13.18.26:389][704]LogUObjectHash: Compacting FUObjectHashTables data took   1.00ms
[2023.01.18-13.18.27:318][704]LogSlate: Window 'Delete Assets' being destroyed
[2023.01.18-13.18.27:379][704]LogUObjectGlobals: Force Deleting 1 Package(s):
	Asset Name: /Game/Enemies/enemyprojectile.enemyprojectile
	Asset Type: Blueprint
[2023.01.18-13.18.27:608][704]LogUObjectHash: Compacting FUObjectHashTables data took   0.95ms
[2023.01.18-13.18.27:661][704]LogUObjectHash: Compacting FUObjectHashTables data took   1.13ms
[2023.01.18-13.18.27:692][704]LogUObjectHash: Compacting FUObjectHashTables data took   1.06ms
[2023.01.18-13.18.27:721][704]LogUObjectHash: Compacting FUObjectHashTables data took   0.44ms
[2023.01.18-13.18.48:903][682]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2023.01.18-13.18.48:903][682]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-13.18.49:676][732]LogActorComponent: UnregisterComponent: (/Engine/Transient.EditorFloorComp) Not registered. Aborting.
[2023.01.18-13.18.49:676][732]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.01.18-13.18.49:676][732]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-13.18.50:701][828]LogSlate: Window 'Enemyblackboard' being destroyed
[2023.01.18-13.18.58:359][697]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2023.01.18-13.18.58:365][697]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2023.01.18-13.18.58:368][697]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.18-13.18.58:368][697]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.18-13.18.58:368][697]LogWorldPartition: Display: GetPartitionedActors took 6 us (total: 34 us)
[2023.01.18-13.18.58:368][697]LogWorldPartition: Display: GenerateStreaming took 259 us (total: 11 ms)
[2023.01.18-13.18.58:369][697]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.18-13.18.58:369][697]PIE: New page: PIE session: FirstPersonMap (18 Jan 2023, 13:18:58)
[2023.01.18-13.18.58:369][697]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2023.01.18-13.18.58:374][697]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005157s)
[2023.01.18-13.18.58:374][697]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.005181s)
[2023.01.18-13.18.58:374][697]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.18-13.18.58:374][697]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.01.18-13.18.58:375][697]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.18-13.18.58:375][697]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.18-13.18.58:375][697]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.18-13.18.58:375][697]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.01.18-13.18.58:375][697]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 1.47 sec)
[2023.01.18-13.18.58:375][697]LogPlayLevel: PIE: World Init took: (0.002016s)
[2023.01.18-13.18.58:398][697]LogUObjectHash: Compacting FUObjectHashTables data took   0.97ms
[2023.01.18-13.18.58:408][697]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.18-13.18.58:408][697]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.18-13.18.58:408][697]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.18-13.18.58:408][697]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.18-13.18.58:408][697]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.18-13.18.58:408][697]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.18-13.18.58:408][697]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.18-13.18.58:408][697]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.18-13.18.58:408][697]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.18-13.18.58:408][697]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.18-13.18.58:408][697]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.18-13.18.58:408][697]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.18-13.18.58:410][697]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.18-13.18.58:430][697]LogAudioMixer: Display: Using Audio Hardware Device Speakers (AB Revolve+)
[2023.01.18-13.18.58:431][697]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.18-13.18.58:431][697]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.18-13.18.58:431][697]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.18-13.18.58:431][697]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.18-13.18.58:431][697]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.18-13.18.58:433][697]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.18-13.18.58:433][697]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.18-13.18.58:433][697]LogInit: FAudioDevice initialized.
[2023.01.18-13.18.58:433][697]LogAudio: Display: Audio Device (ID: 5) registered with world 'FirstPersonMap'.
[2023.01.18-13.18.58:489][697]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-13.18.58:489][697]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.01.18-13.18.58:492][697]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 0) at 2023.01.18-13.18.58
[2023.01.18-13.18.58:493][697]LogWorld: Bringing up level for play took: 0.003155
[2023.01.18-13.18.58:495][697]LogOnline: OSS: Created online subsystem instance for: :Context_8
[2023.01.18-13.18.58:496][697]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=850.000 Z=98.338
[2023.01.18-13.18.58:499][697]PIE: Server logged in
[2023.01.18-13.18.58:500][697]PIE: Play in editor total start time 0.136 seconds.
[2023.01.18-13.18.58:502][697]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] ffront leftont
[2023.01.18-13.18.58:534][697]LogViewport: Scene viewport resized to 1069x600, mode Windowed.
[2023.01.18-13.18.58:545][698]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] ffront leftont
[2023.01.18-13.18.58:656][699]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:721][700]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:730][701]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:737][702]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:746][703]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:754][704]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:762][705]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:772][706]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:780][707]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:790][708]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:798][709]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:806][710]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:815][711]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:823][712]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:832][713]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:840][714]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:850][715]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:858][716]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:866][717]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:874][718]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:883][719]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:891][720]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:899][721]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:909][722]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:918][723]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:926][724]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:935][725]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:945][726]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:955][727]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:964][728]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:973][729]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:982][730]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.58:990][731]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:000][732]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:008][733]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:019][734]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:028][735]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:037][736]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:045][737]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:055][738]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:062][739]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:070][740]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:079][741]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:088][742]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:096][743]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:105][744]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:113][745]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:121][746]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:130][747]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:139][748]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:148][749]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:158][750]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:167][751]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:176][752]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:183][753]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:192][754]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:200][755]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:209][756]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:217][757]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:225][758]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:234][759]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:242][760]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:251][761]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:259][762]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:269][763]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:278][764]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:286][765]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:295][766]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:303][767]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:313][768]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:322][769]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:331][770]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:340][771]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:348][772]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:358][773]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:367][774]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:376][775]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:385][776]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:395][777]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:404][778]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:412][779]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:422][780]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:431][781]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:440][782]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:449][783]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:458][784]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:468][785]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:476][786]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:485][787]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:493][788]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:503][789]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:511][790]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:520][791]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:529][792]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:536][793]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:546][794]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:554][795]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:563][796]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:572][797]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:581][798]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:592][799]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:600][800]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:611][801]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:619][802]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back right
[2023.01.18-13.18.59:628][803]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:641][804]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:648][805]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:656][806]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:666][807]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:675][808]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:683][809]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:692][810]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:703][811]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
[2023.01.18-13.18.59:711][812]LogBlueprintUserMessages: [Baseenemy_BP_C_UAID_F889D2889E28215D01_1570007175] back
